record_type,product_id,brand,name,code,product_quantity,street_price,suggested_price,price_novat,plain_description,weight,picture 1,picture 2,picture 3,madein,Firme,heel,lenght,mainmaterial,Categorie,Produzione,Sottocategorie,Promo,Discount Percentage,season,color,Warehouse2,bicolors,Genere,productname,model_id,barcode,model_size,model_quantity
MODEL,93939," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269556,8055197065501,EU 45,5
PRODUCT,93938,U.S. Polo Assn.,WOUCK7108W8,WOUCK7108W8_Y1_BLK,16,75.00,56.00,28.00,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93938_1287316773.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93938_460506711.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93938_321303054.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,black," ",black,men," "," "," "," "," "
MODEL,93938," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269546,8055197065389,EU 41,4
MODEL,93938," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269548,8055197065402,EU 43,6
MODEL,93938," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269549,8055197065419,EU 44,6
PRODUCT,93937,U.S. Polo Assn.,WOUCK7087W8,WOUCK7087W8_Y1_GREY,42,79.00,58.00,29.00,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93937_1373606620.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93937_288614722.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93937_510123995.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,grey," ",gray,men," "," "," "," "," "
MODEL,93937," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269541,8055197065167,EU 43,20
MODEL,93937," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269542,8055197065174,EU 44,15
MODEL,93937," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269543,8055197065181,EU 45,5
MODEL,93937," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269544,8055197065198,EU 46,2
PRODUCT,93936,U.S. Polo Assn.,WOUCK7087W8,WOUCK7087W8_Y1_DKBR,79,79.00,51.80,25.90,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93936_546796558.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93936_444316608.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93936_50333735.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,brown," ",saddlebrown,men," "," "," "," "," "
MODEL,93936," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269532,8055197065297,EU 40,5
MODEL,93936," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269533,8055197065303,EU 41,14
MODEL,93936," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269534,8055197065310,EU 42,21
MODEL,93936," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269535,8055197065327,EU 43,20
MODEL,93936," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269536,8055197065334,EU 44,15
MODEL,93936," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269537,8055197065341,EU 45,4
PRODUCT,93935,U.S. Polo Assn.,WOUCK7087W8,WOUCK7087W8_Y1_DKBL,1,79.00,58.00,29.00,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93935_1831857885.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93935_1989098767.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93935_1037736155.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,blue," ",navy,men," "," "," "," "," "
MODEL,93935," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269528,8055197065235,EU 42,1
PRODUCT,93928,U.S. Polo Assn.,WILYS4181W7,WILYS4181W7_Y1_GREY,18,85.00,63.00,31.50,,1.60,https://www.brandsdistribution.com/prod/stock_product_image_93928_2125683451.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93928_942195834.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93928_219745844.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,grey," ","gray,dodgerblue",men," "," "," "," "," "
MODEL,93928," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269483,8055197063057,EU 40,7
MODEL,93928," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269484,8055197063064,EU 41,5
MODEL,93928," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269485,8055197063071,EU 42,4
MODEL,93928," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269486,8055197063088,EU 43,2
PRODUCT,93927,U.S. Polo Assn.,WILYS4181W7,WILYS4181W7_Y1_BRW,34,85.00,63.00,31.50,,1.60,https://www.brandsdistribution.com/prod/stock_product_image_93927_1212689635.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93927_1776839967.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93927_1678344249.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,grey," ","dimgray,yellow",men," "," "," "," "," "
MODEL,93927," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269478,8055197063231,EU 42,5
MODEL,93927," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269479,8055197063248,EU 43,3
MODEL,93927," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269480,8055197063255,EU 44,15
MODEL,93927," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269481,8055197063262,EU 45,9
MODEL,93927," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269482,8055197063279,EU 46,2
PRODUCT,93924,U.S. Polo Assn.,WALKS4170W8,WALKS4170W8_YS1_BLK,123,89.00,58.00,29.00,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93924_751068751.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93924_2144951544.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93924_1842216632.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,black," ",black,men," "," "," "," "," "
MODEL,93924," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269458,8055197064818,EU 40,11
MODEL,93924," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269459,8055197064825,EU 41,23
MODEL,93924," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269460,8055197064832,EU 42,27
MODEL,93924," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269461,8055197064849,EU 43,30
MODEL,93924," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269462,8055197064856,EU 44,22
MODEL,93924," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269463,8055197064863,EU 45,10
PRODUCT,93916,U.S. Polo Assn.,MUST3119S4,MUST3119S4_L19_BLK,1,119.00,79.00,39.50,,2.50,https://www.brandsdistribution.com/prod/stock_product_image_93916_1231957728.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93916_142348843.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93916_1276958026.jpg,India,U.S. Polo Assn.,3," ",leather,shoes," ",Stringata," "," ",fw,black," ",black,men," "," "," "," "," "
MODEL,93916," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269415,8055197043080,EU 45,1
PRODUCT,93915,U.S. Polo Assn.,GALAN4143W8,GALAN4143W8_Y1_DKBL,99,85.00,56.00,28.00,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93915_1594791265.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93915_1794877193.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93915_1712124356.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Stringata," "," ",fw,blue," ",navy,men," "," "," "," "," "
MODEL,93915," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269404,8055197052242,EU 40,8
MODEL,93915," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269405,8055197052259,EU 41,19
MODEL,93915," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269406,8055197052266,EU 42,19
MODEL,93915," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269407,8055197052273,EU 43,27
MODEL,93915," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269408,8055197052280,EU 44,20
MODEL,93915," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269409,8055197052297,EU 45,6
PRODUCT,93914,U.S. Polo Assn.,GALAN4143W8,GALAN4143W8_Y1_BRA,9,85.00,63.00,31.50,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93914_731800658.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93914_1524383392.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93914_1981079161.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Stringata," "," ",fw,brown," ",saddlebrown,men," "," "," "," "," "
MODEL,93914," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269398,8055197052310,EU 40,3
MODEL,93914," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269401,8055197052341,EU 43,4
MODEL,93914," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269402,8055197052358,EU 44,1
MODEL,93914," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269403,8055197052365,EU 45,1
PRODUCT,93913,U.S. Polo Assn.,GALAN4142W8,GALAN4142W8_Y1_BRA,36,79.00,51.80,25.90,,1.70,https://www.brandsdistribution.com/prod/stock_product_image_93913_716964017.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93913_2015922745.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93913_1880444690.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,brown," ",saddlebrown,men," "," "," "," "," "
MODEL,93913," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269392,8055197051962,EU 40,5
MODEL,93913," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269393,8055197051979,EU 41,10
MODEL,93913," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269394,8055197051986,EU 42,7
MODEL,93913," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269395,8055197051993,EU 43,7
MODEL,93913," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269396,8055197052006,EU 44,3
MODEL,93913," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269397,8055197052013,EU 45,4
PRODUCT,93912,U.S. Polo Assn.,GALAN4142W8,GALAN4142W8_Y1_BLK,70,79.00,51.80,25.90,,1.70,https://www.brandsdistribution.com/prod/stock_product_image_93912_1831566256.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93912_1143635223.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93912_401469918.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,black," ",black,men," "," "," "," "," "
MODEL,93912," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269386,8055197051894,EU 40,2
MODEL,93912," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269387,8055197051900,EU 41,12
MODEL,93912," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269388,8055197051917,EU 42,20
MODEL,93912," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269389,8055197051924,EU 43,20
MODEL,93912," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269390,8055197051931,EU 44,11
MODEL,93912," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269391,8055197051948,EU 45,5
PRODUCT,93911,U.S. Polo Assn.,FLASH4132W8,FLASH4132W8_SN1_MILG,6,89.00,64.00,32.00,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93911_821662159.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93911_261790744.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93911_136809117.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,green," ","darkolivegreen,orange",men," "," "," "," "," "
MODEL,93911," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269380,8055197063934,EU 40,2
MODEL,93911," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269383,8055197063965,EU 43,4
PRODUCT,93906,U.S. Polo Assn.,COMET4123W8,COMET4123W8_LS1_MILG,73,89.00,58.00,29.00,,1.50,https://www.brandsdistribution.com/prod/stock_product_image_93906_223423592.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93906_772306561.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93906_379862683.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,green," ",darkolivegreen,men," "," "," "," "," "
MODEL,93906," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269350,8055197061282,EU 40,8
MODEL,93906," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269351,8055197061299,EU 41,13
MODEL,93906," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269352,8055197061305,EU 42,15
MODEL,93906," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269353,8055197061312,EU 43,17
MODEL,93906," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269354,8055197061329,EU 44,13
MODEL,93906," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269355,8055197061336,EU 45,7
PRODUCT,93905,U.S. Polo Assn.,COMET4123W8,COMET4123W8_LS1_BLK,7,89.00,64.00,32.00,,1.50,https://www.brandsdistribution.com/prod/stock_product_image_93905_769397605.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93905_109368882.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93905_1012928335.jpg,China,U.S. Polo Assn.," "," "," ",shoes," ",Sneakers," "," ",fw,black," ",black,men," "," "," "," "," "
MODEL,93905," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269347,8055197061169,EU 44,5
MODEL,93905," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",269348,8055197061176,EU 45,2
PRODUCT,93799,Guess,W0564,W0564L2,1,219.90,130.00,65.00,,0.70,https://www.brandsdistribution.com/prod/stock_product_image_93799_1825751553.jpg," "," ",Swiss,Guess," "," "," ",accessories," ",Orologio," "," ",all-year,orange," ","coral,gold",women," "," "," "," "," "
MODEL,93799," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268973,091661448706,NOSIZE,1
PRODUCT,93794,Adidas,Superstar,CM8082_Superstar,186,99.95,89.00,55.00,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93794_1858070945.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93794_1898065645.jpg," ",China,Adidas," "," "," ",shoes," ",Sneakers," "," ",all-year,white," ","white,darkblue",unisex," "," "," "," "," "
MODEL,93794," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",275398,4059322698187,UK 4.0,15
MODEL,93794," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268944,4059322698101,UK 4.5,35
MODEL,93794," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268945,4059322698255,UK 5.0,20
MODEL,93794," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268946,4059322698279,UK 5.5,27
MODEL,93794," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268947,4059322698248,UK 6.0,32
MODEL,93794," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",275399,4059322698156,UK 6.5,27
MODEL,93794," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268948,4059322698095,UK 7.0,27
MODEL,93794," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268954,4059322698194,UK 10.0,3
PRODUCT,93792,Adidas,Superstar,BB2246_Superstar,16,99.95,89.10,55.00,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93792_2016367971.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93792_1265570795.jpg," ",Indonesia,Adidas," "," "," ",shoes," ",Sneakers,reductions,10,all-year,white," ","white,royalblue",unisex," "," "," "," "," "
MODEL,93792," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268926,4057283272675,UK 6.0,3
MODEL,93792," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268927,4057283272637,UK 6.5,6
MODEL,93792," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268928,4057283268449,UK 7.0,7
PRODUCT,93791,Adidas,Superstar,B27136_Superstar,4,99.95,84.15,55.00,,2.00,https://www.brandsdistribution.com/prod/stock_product_image_93791_1078492529.jpg,https://www.brandsdistribution.com/prod/stock_product_image_93791_628623016.jpg," ",Indonesia,Adidas," "," "," ",shoes," ",Sneakers,reductions,15,all-year,white," ",white,unisex," "," "," "," "," "
MODEL,93791," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",268924,4054072902850,UK 9.5,1
